SCHOOL,ID,LONGITUD,LATITUDE,Year,Round,Is_Center
North Carolina,199120,-79.050969,35.911769,2008,Final 4,N
Centroid,0,-95.66969575,36.015244,2008,Final 4,Y
Pittsburgh,215293,-79.953254,40.444388000000004,2009,All,N
Duke,198419,-78.937624,36.001135,2009,All,N
Villanova,216597,-75.345457,40.039388,2009,All,N
Xavier,206622,-84.47465,39.149547,2009,All,N
Florida State,134097,-84.291921,30.440756,2009,All,N
UCLA,110662,-118.44217900000001,34.07178,2009,All,N
Texas,228778,-97.73827299999999,30.282825,2009,All,N
Oklahoma State,207388,-97.069743,36.123084999999996,2009,All,N
Tennessee,221759,-83.925852,35.952082,2009,All,N
Minnesota,174066,-93.23546400000001,44.972851,2009,All,N
VCU,234030,-77.452697,37.549620000000004,2009,All,N
Wisconsin,240444,-89.404098,43.075409,2009,All,N
Portland State,209807,-122.68628899999999,45.511601,2009,All,N
American,131159,-77.088875,38.936005,2009,All,N
Binghamton,196079,-75.966889,42.087868,2009,All,N
East Tennessee State,220075,-82.366954,36.301643,2009,All,N
UConn,129020,-72.249948,41.809098,2009,All,N
Memphis,220862,-89.938068,35.118878,2009,All,N
Missouri,178396,-92.328843,38.94531,2009,All,N
Washington,236948,-122.30514,47.65538,2009,All,N
Purdue,243780,-86.914435,40.428206,2009,All,N
Marquette,239105,-87.927961,43.03903,2009,All,N
California,110635,-122.26046299999999,37.871918,2009,All,N
BYU,230038,-111.649281,40.250851000000004,2009,All,N
Texas A&M,228723,-96.336475,30.618726000000002,2009,All,N
Maryland,163286,-76.944721,38.988178000000005,2009,All,N
Utah State,230728,-111.81391,41.740747999999996,2009,All,N
Northern Iowa,154095,-92.459703,42.514922999999996,2009,All,N
Mississippi State,176080,-88.790139,33.454852,2009,All,N
Cornell,190415,-76.48308399999999,42.4472,2009,All,N
Cal State Northridge,110608,-118.529319,34.240126000000004,2009,All,N
Chattanooga,221740,-85.300247,35.047519,2009,All,N
Louisville,157289,-85.760412,38.216862,2009,All,N
Michigan State,171100,-84.476111,42.73212,2009,All,N
Kansas,155317,-95.247567,38.958549,2009,All,N
Wake Forest,199847,-80.277446,36.133609,2009,All,N
Utah,230764,-111.84604399999999,40.762484,2009,All,N
West Virginia,238032,-79.954391,39.634371,2009,All,N
Boston College,164924,-71.16924200000001,42.336213,2009,All,N
Ohio State,204796,-83.014853,39.999324,2009,All,N
Siena,195474,-73.7526,42.717602,2009,All,N
USC,123961,-118.28416899999999,34.021281,2009,All,N
Dayton,202480,-84.176113,39.739546999999995,2009,All,N
Arizona,104179,-110.95081499999999,32.232671999999994,2009,All,N
Cleveland State,202134,-81.674355,41.502280999999996,2009,All,N
North Dakota State,200332,-96.800838,46.893127,2009,All,N
Robert Morris,215655,-80.210468,40.520415,2009,All,N
Alabama State,100724,-86.295677,32.364317,2009,All,N
Morehead State,157386,-83.434021,38.186768,2009,All,N
North Carolina,199120,-79.050969,35.911769,2009,All,N
Oklahoma,207500,-97.444211,35.209407,2009,All,N
Syracuse,196413,-76.136975,43.040176,2009,All,N
Gonzaga,235316,-117.400625,47.666531,2009,All,N
Illinois,145637,-88.229114,40.104718,2009,All,N
Arizona State,104151,-111.93438300000001,33.417721,2009,All,N
Clemson,217882,-82.835114,34.679381,2009,All,N
LSU,159391,-91.178921,30.414986,2009,All,N
Butler,150163,-86.172167,39.8374,2009,All,N
Michigan,170976,-83.742769,42.275921000000004,2009,All,N
Temple,216339,-75.156859,39.980546000000004,2009,All,N
Western Kentucky,157951,-86.456828,36.985034999999996,2009,All,N
Akron,200800,-81.511679,41.078551000000004,2009,All,N
Stephen F. Austin,228431,-94.64908,31.621056,2009,All,N
Morgan State,163453,-76.585565,39.344161,2009,All,N
Radford,233277,-80.549728,37.136907,2009,All,N
Centroid,0,-90.26110869,38.62718052,2009,All,Y
Louisville,157289,-85.760412,38.216862,2009,Sweet 16,N
Arizona,104179,-110.95081499999999,32.232671999999994,2009,Sweet 16,N
Michigan State,171100,-84.476111,42.73212,2009,Sweet 16,N
Kansas,155317,-95.247567,38.958549,2009,Sweet 16,N
UConn,129020,-72.249948,41.809098,2009,Sweet 16,N
Purdue,243780,-86.914435,40.428206,2009,Sweet 16,N
Missouri,178396,-92.328843,38.94531,2009,Sweet 16,N
Memphis,220862,-89.938068,35.118878,2009,Sweet 16,N
Pittsburgh,215293,-79.953254,40.444388000000004,2009,Sweet 16,N
Xavier,206622,-84.47465,39.149547,2009,Sweet 16,N
Villanova,216597,-75.345457,40.039388,2009,Sweet 16,N
Duke,198419,-78.937624,36.001135,2009,Sweet 16,N
North Carolina,199120,-79.050969,35.911769,2009,Sweet 16,N
Gonzaga,235316,-117.400625,47.666531,2009,Sweet 16,N
Oklahoma,207500,-97.444211,35.209407,2009,Sweet 16,N
Syracuse,196413,-76.136975,43.040176,2009,Sweet 16,N
Centroid,0,-87.91312275,39.11900225,2009,Sweet 16,Y
Louisville,157289,-85.760412,38.216862,2009,Elite 8,N
Michigan State,171100,-84.476111,42.73212,2009,Elite 8,N
UConn,129020,-72.249948,41.809098,2009,Elite 8,N
Missouri,178396,-92.328843,38.94531,2009,Elite 8,N
Pittsburgh,215293,-79.953254,40.444388000000004,2009,Elite 8,N
Villanova,216597,-75.345457,40.039388,2009,Elite 8,N
North Carolina,199120,-79.050969,35.911769,2009,Elite 8,N
Oklahoma,207500,-97.444211,35.209407,2009,Elite 8,N
Centroid,0,-83.32615063,39.16354275,2009,Elite 8,Y
Michigan State,171100,-84.476111,42.73212,2009,Final 4,N
Villanova,216597,-75.345457,40.039388,2009,Final 4,N
UConn,129020,-72.249948,41.809098,2009,Final 4,N
North Carolina,199120,-79.050969,35.911769,2009,Final 4,N
Centroid,0,-77.78062125,40.12309375,2009,Final 4,Y
Kentucky,157085,-84.504747,38.038911,2010,All,N
West Virginia,238032,-79.954391,39.634371,2010,All,N
New Mexico,187985,-106.62015500000001,35.083868,2010,All,N
Wisconsin,240444,-89.404098,43.075409,2010,All,N
Temple,216339,-75.156859,39.980546000000004,2010,All,N
Marquette,239105,-87.927961,43.03903,2010,All,N
Clemson,217882,-82.835114,34.679381,2010,All,N
Texas,228778,-97.73827299999999,30.282825,2010,All,N
Wake Forest,199847,-80.277446,36.133609,2010,All,N
Missouri,178396,-92.328843,38.94531,2010,All,N
Washington,236948,-122.30514,47.65538,2010,All,N
Cornell,190415,-76.48308399999999,42.4472,2010,All,N
Wofford,218973,-81.93356800000001,34.959410999999996,2010,All,N
Montana,180489,-113.98291200000001,46.859312,2010,All,N
Morgan State,163453,-76.585565,39.344161,2010,All,N
East Tennessee State,220075,-82.366954,36.301643,2010,All,N
Kansas,155317,-95.247567,38.958549,2010,All,N
Ohio State,204796,-83.014853,39.999324,2010,All,N
Georgetown,131496,-77.073463,38.908809000000005,2010,All,N
Maryland,163286,-76.944721,38.988178000000005,2010,All,N
Michigan State,171100,-84.476111,42.73212,2010,All,N
Tennessee,221759,-83.925852,35.952082,2010,All,N
Oklahoma State,207388,-97.069743,36.123084999999996,2010,All,N
UNLV,182281,-115.138462,36.106047,2010,All,N
Northern Iowa,154095,-92.459703,42.514922999999996,2010,All,N
Georgia Tech,139755,-84.394832,33.772420000000004,2010,All,N
San Diego State,122409,-117.071228,32.77525,2010,All,N
New Mexico State,188030,-106.75206899999999,32.281568,2010,All,N
Houston,225511,-95.343537,29.720392999999998,2010,All,N
Ohio,204857,-82.100985,39.326798,2010,All,N
UC Santa Barbara,110705,-119.846426,34.416297,2010,All,N
Lehigh,213543,-75.380236,40.606821999999994,2010,All,N
Duke,198419,-78.937624,36.001135,2010,All,N
Villanova,216597,-75.345457,40.039388,2010,All,N
Baylor,223232,-97.121041,31.546871999999997,2010,All,N
Purdue,243780,-86.914435,40.428206,2010,All,N
Texas A&M,228723,-96.336475,30.618726000000002,2010,All,N
Notre Dame,152080,-86.238959,41.703058,2010,All,N
Richmond,233374,-77.53880600000001,37.577393,2010,All,N
California,110635,-122.26046299999999,37.871918,2010,All,N
Louisville,157289,-85.760412,38.216862,2010,All,N
Saint Mary's (Cal.),123554,-122.109031,37.840731,2010,All,N
Old Dominion,232982,-76.30666,36.886418,2010,All,N
Utah State,230728,-111.81391,41.740747999999996,2010,All,N
Siena,195474,-73.7526,42.717602,2010,All,N
Sam Houston State,227881,-95.546205,30.714738,2010,All,N
Robert Morris,215655,-80.210468,40.520415,2010,All,N
Arkansas-Pine Bluff,106412,-92.018683,34.244031,2010,All,N
Winthrop,218964,-81.03140400000001,34.941515,2010,All,N
Syracuse,196413,-76.136975,43.040176,2010,All,N
Kansas State,155399,-96.58107700000001,39.188648,2010,All,N
Pittsburgh,215293,-79.953254,40.444388000000004,2010,All,N
Vanderbilt,221999,-86.80336899999999,36.14659,2010,All,N
Butler,150163,-86.172167,39.8374,2010,All,N
Xavier,206622,-84.47465,39.149547,2010,All,N
BYU,230038,-111.649281,40.250851000000004,2010,All,N
Gonzaga,235316,-117.400625,47.666531,2010,All,N
Florida State,134097,-84.291921,30.440756,2010,All,N
Florida,134130,-82.347911,29.646290000000004,2010,All,N
Minnesota,174066,-93.23546400000001,44.972851,2010,All,N
UTEP,228796,-106.504098,31.77015,2010,All,N
Murray State,157401,-88.323629,36.612419,2010,All,N
Oakland,171571,-83.216418,42.674572999999995,2010,All,N
North Texas,227216,-97.148422,33.211178000000004,2010,All,N
Vermont,231174,-73.196646,44.477325,2010,All,N
Centroid,0,-90.82036058,38.04280709,2010,All,Y
Northern Iowa,154095,-92.459703,42.514922999999996,2010,Sweet 16,N
Michigan State,171100,-84.476111,42.73212,2010,Sweet 16,N
Tennessee,221759,-83.925852,35.952082,2010,Sweet 16,N
Ohio State,204796,-83.014853,39.999324,2010,Sweet 16,N
Syracuse,196413,-76.136975,43.040176,2010,Sweet 16,N
Butler,150163,-86.172167,39.8374,2010,Sweet 16,N
Kansas State,155399,-96.58107700000001,39.188648,2010,Sweet 16,N
Xavier,206622,-84.47465,39.149547,2010,Sweet 16,N
Kentucky,157085,-84.504747,38.038911,2010,Sweet 16,N
Cornell,190415,-76.48308399999999,42.4472,2010,Sweet 16,N
West Virginia,238032,-79.954391,39.634371,2010,Sweet 16,N
Washington,236948,-122.30514,47.65538,2010,Sweet 16,N
Duke,198419,-78.937624,36.001135,2010,Sweet 16,N
Purdue,243780,-86.914435,40.428206,2010,Sweet 16,N
Baylor,223232,-97.121041,31.546871999999997,2010,Sweet 16,N
Saint Mary's (Cal.),123554,-122.109031,37.840731,2010,Sweet 16,N
Centroid,0,-89.72318006,39.75043913,2010,Sweet 16,Y
Michigan State,171100,-84.476111,42.73212,2010,Elite 8,N
Tennessee,221759,-83.925852,35.952082,2010,Elite 8,N
Butler,150163,-86.172167,39.8374,2010,Elite 8,N
Kansas State,155399,-96.58107700000001,39.188648,2010,Elite 8,N
Kentucky,157085,-84.504747,38.038911,2010,Elite 8,N
West Virginia,238032,-79.954391,39.634371,2010,Elite 8,N
Duke,198419,-78.937624,36.001135,2010,Elite 8,N
Baylor,223232,-97.121041,31.546871999999997,2010,Elite 8,N
Centroid,0,-86.45912625,37.86644238,2010,Elite 8,Y
Michigan State,171100,-84.476111,42.73212,2010,Final 4,N
Butler,150163,-86.172167,39.8374,2010,Final 4,N
Duke,198419,-78.937624,36.001135,2010,Final 4,N
West Virginia,238032,-79.954391,39.634371,2010,Final 4,N
Centroid,0,-82.38507325,39.5512565,2010,Final 4,Y
Ohio State,204796,-83.014853,39.999324,2011,All,N
North Carolina,199120,-79.050969,35.911769,2011,All,N
Syracuse,196413,-76.136975,43.040176,2011,All,N
Kentucky,157085,-84.504747,38.038911,2011,All,N
West Virginia,238032,-79.954391,39.634371,2011,All,N
Xavier,206622,-84.47465,39.149547,2011,All,N
Washington,236948,-122.30514,47.65538,2011,All,N
George Mason,232186,-77.307428,38.829976,2011,All,N
Villanova,216597,-75.345457,40.039388,2011,All,N
Georgia,139959,-83.374039,33.956262,2011,All,N
Marquette,239105,-87.927961,43.03903,2011,All,N
UAB,100663,-86.799345,33.505697,2011,All,N
Clemson,217882,-82.835114,34.679381,2011,All,N
Princeton,186131,-74.65936500000001,40.348732,2011,All,N
Indiana State,151324,-87.40784599999999,39.469073,2011,All,N
Long Island,192448,-73.593678,40.820714,2011,All,N
UTSA,229027,-98.620657,29.583709000000002,2011,All,N
Alabama State,100724,-86.295677,32.364317,2011,All,N
Pittsburgh,215293,-79.953254,40.444388000000004,2011,All,N
Florida,134130,-82.347911,29.646290000000004,2011,All,N
BYU,230038,-111.649281,40.250851000000004,2011,All,N
Wisconsin,240444,-89.404098,43.075409,2011,All,N
Kansas State,155399,-96.58107700000001,39.188648,2011,All,N
St. John's,195809,-73.796104,40.722522999999995,2011,All,N
UCLA,110662,-118.44217900000001,34.07178,2011,All,N
Butler,150163,-86.172167,39.8374,2011,All,N
Old Dominion,232982,-76.30666,36.886418,2011,All,N
Michigan State,171100,-84.476111,42.73212,2011,All,N
Gonzaga,235316,-117.400625,47.666531,2011,All,N
Utah State,230728,-111.81391,41.740747999999996,2011,All,N
Belmont,219709,-86.79480699999999,36.135589,2011,All,N
Wofford,218973,-81.93356800000001,34.959410999999996,2011,All,N
UC Santa Barbara,110705,-119.846426,34.416297,2011,All,N
UNC Asheville,199111,-82.565392,35.617067999999996,2011,All,N
Arkansas-Little Rock,106245,-92.33977800000001,34.723254,2011,All,N
Kansas,155317,-95.247567,38.958549,2011,All,N
Notre Dame,152080,-86.238959,41.703058,2011,All,N
Purdue,243780,-86.914435,40.428206,2011,All,N
Louisville,157289,-85.760412,38.216862,2011,All,N
Vanderbilt,221999,-86.80336899999999,36.14659,2011,All,N
Georgetown,131496,-77.073463,38.908809000000005,2011,All,N
Texas A&M,228723,-96.336475,30.618726000000002,2011,All,N
UNLV,182281,-115.138462,36.106047,2011,All,N
Illinois,145637,-88.229114,40.104718,2011,All,N
Florida State,134097,-84.291921,30.440756,2011,All,N
USC,123961,-118.28416899999999,34.021281,2011,All,N
VCU,234030,-77.452697,37.549620000000004,2011,All,N
Richmond,233374,-77.53880600000001,37.577393,2011,All,N
Morehead State,157386,-83.434021,38.186768,2011,All,N
Saint Peter's,186432,-74.071541,40.727105,2011,All,N
Akron,200800,-81.511679,41.078551000000004,2011,All,N
Boston University,164988,-71.10794200000001,42.351118,2011,All,N
Duke,198419,-78.937624,36.001135,2011,All,N
San Diego State,122409,-117.071228,32.77525,2011,All,N
UConn,129020,-72.249948,41.809098,2011,All,N
Texas,228778,-97.73827299999999,30.282825,2011,All,N
Arizona,104179,-110.95081499999999,32.232671999999994,2011,All,N
Cincinnati,201885,-84.51428,39.131159000000004,2011,All,N
Temple,216339,-75.156859,39.980546000000004,2011,All,N
Michigan,170976,-83.742769,42.275921000000004,2011,All,N
Tennessee,221759,-83.925852,35.952082,2011,All,N
Penn State,214777,-77.862848,40.7965,2011,All,N
Missouri,178396,-92.328843,38.94531,2011,All,N
Memphis,220862,-89.938068,35.118878,2011,All,N
Oakland,171571,-83.216418,42.674572999999995,2011,All,N
Bucknell,211291,-76.882616,40.954316999999996,2011,All,N
Northern Colorado,127741,-104.692777,40.410855,2011,All,N
Hampton,232265,-76.339161,37.019944,2011,All,N
Centroid,0,-88.3296331,38.11273094,2011,All,Y
Ohio State,204796,-83.014853,39.999324,2011,Sweet 16,N
Kentucky,157085,-84.504747,38.038911,2011,Sweet 16,N
North Carolina,199120,-79.050969,35.911769,2011,Sweet 16,N
Marquette,239105,-87.927961,43.03903,2011,Sweet 16,N
Duke,198419,-78.937624,36.001135,2011,Sweet 16,N
Arizona,104179,-110.95081499999999,32.232671999999994,2011,Sweet 16,N
UConn,129020,-72.249948,41.809098,2011,Sweet 16,N
San Diego State,122409,-117.071228,32.77525,2011,Sweet 16,N
Kansas,155317,-95.247567,38.958549,2011,Sweet 16,N
Richmond,233374,-77.53880600000001,37.577393,2011,Sweet 16,N
VCU,234030,-77.452697,37.549620000000004,2011,Sweet 16,N
Florida State,134097,-84.291921,30.440756,2011,Sweet 16,N
Butler,150163,-86.172167,39.8374,2011,Sweet 16,N
Wisconsin,240444,-89.404098,43.075409,2011,Sweet 16,N
Florida,134130,-82.347911,29.646290000000004,2011,Sweet 16,N
BYU,230038,-111.649281,40.250851000000004,2011,Sweet 16,N
Centroid,0,-88.61328706,37.32146606,2011,Sweet 16,Y
Kentucky,157085,-84.504747,38.038911,2011,Elite 8,N
North Carolina,199120,-79.050969,35.911769,2011,Elite 8,N
Arizona,104179,-110.95081499999999,32.232671999999994,2011,Elite 8,N
UConn,129020,-72.249948,41.809098,2011,Elite 8,N
Kansas,155317,-95.247567,38.958549,2011,Elite 8,N
VCU,234030,-77.452697,37.549620000000004,2011,Elite 8,N
Butler,150163,-86.172167,39.8374,2011,Elite 8,N
Florida,134130,-82.347911,29.646290000000004,2011,Elite 8,N
Centroid,0,-85.99710262,36.74803863,2011,Elite 8,Y
Butler,150163,-86.172167,39.8374,2011,Final 4,N
Kentucky,157085,-84.504747,38.038911,2011,Final 4,N
UConn,129020,-72.249948,41.809098,2011,Final 4,N
VCU,234030,-77.452697,37.549620000000004,2011,Final 4,N
Centroid,0,-80.09488975,39.30875725,2011,Final 4,Y
Syracuse,196413,-76.136975,43.040176,2012,All,N
Ohio State,204796,-83.014853,39.999324,2012,All,N
Florida State,134097,-84.291921,30.440756,2012,All,N
Wisconsin,240444,-89.404098,43.075409,2012,All,N
Vanderbilt,221999,-86.80336899999999,36.14659,2012,All,N
Cincinnati,201885,-84.51428,39.131159000000004,2012,All,N
Gonzaga,235316,-117.400625,47.666531,2012,All,N
Kansas State,155399,-96.58107700000001,39.188648,2012,All,N
Southern Miss,176372,-89.331236,31.32661,2012,All,N
West Virginia,238032,-79.954391,39.634371,2012,All,N
Texas,228778,-97.73827299999999,30.282825,2012,All,N
Harvard,166027,-71.118313,42.374471,2012,All,N
Montana,180489,-113.98291200000001,46.859312,2012,All,N
St. Bonaventure,195164,-78.481107,42.080191,2012,All,N
Loyola (MD),163046,-76.621872,39.346358,2012,All,N
UNC Asheville,199111,-82.565392,35.617067999999996,2012,All,N
North Carolina,199120,-79.050969,35.911769,2012,All,N
Kansas,155317,-95.247567,38.958549,2012,All,N
Georgetown,131496,-77.073463,38.908809000000005,2012,All,N
Michigan,170976,-83.742769,42.275921000000004,2012,All,N
Temple,216339,-75.156859,39.980546000000004,2012,All,N
San Diego State,122409,-117.071228,32.77525,2012,All,N
Saint Mary's (Cal.),123554,-122.109031,37.840731,2012,All,N
Creighton,181002,-95.947811,41.265361,2012,All,N
Alabama,100751,-87.545978,33.211875,2012,All,N
Purdue,243780,-86.914435,40.428206,2012,All,N
NC State,199193,-78.67451700000001,35.785111,2012,All,N
California,110635,-122.26046299999999,37.871918,2012,All,N
South Florida,448840,-82.636136,27.763871999999996,2012,All,N
Ohio,204857,-82.100985,39.326798,2012,All,N
Belmont,219709,-86.79480699999999,36.135589,2012,All,N
Detroit Mercy,169716,-83.139158,42.414221999999995,2012,All,N
Lamar,226091,-94.072244,30.042738,2012,All,N
Vermont,231174,-73.196646,44.477325,2012,All,N
Kentucky,157085,-84.504747,38.038911,2012,All,N
Duke,198419,-78.937624,36.001135,2012,All,N
Baylor,223232,-97.121041,31.546871999999997,2012,All,N
Indiana,151351,-86.52655899999999,39.166090000000004,2012,All,N
Wichita State,156125,-97.292361,37.718882,2012,All,N
UNLV,182281,-115.138462,36.106047,2012,All,N
Notre Dame,152080,-86.238959,41.703058,2012,All,N
Iowa State,153603,-93.648504,42.026212,2012,All,N
UConn,129020,-72.249948,41.809098,2012,All,N
Xavier,206622,-84.47465,39.149547,2012,All,N
Colorado,126614,-105.270823,40.008781,2012,All,N
VCU,234030,-77.452697,37.549620000000004,2012,All,N
New Mexico State,188030,-106.75206899999999,32.281568,2012,All,N
South Dakota State,219356,-96.782139,44.317485,2012,All,N
Lehigh,213543,-75.380236,40.606821999999994,2012,All,N
Mississippi Valley State,176044,-90.341274,33.514142,2012,All,N
Western Kentucky,157951,-86.456828,36.985034999999996,2012,All,N
Michigan State,171100,-84.476111,42.73212,2012,All,N
Missouri,178396,-92.328843,38.94531,2012,All,N
Marquette,239105,-87.927961,43.03903,2012,All,N
Louisville,157289,-85.760412,38.216862,2012,All,N
New Mexico,187985,-106.62015500000001,35.083868,2012,All,N
Murray State,157401,-88.323629,36.612419,2012,All,N
Florida,134130,-82.347911,29.646290000000004,2012,All,N
Memphis,220862,-89.938068,35.118878,2012,All,N
Saint Louis,179159,-90.2351,38.636801,2012,All,N
Virginia,234076,-78.503428,38.035665,2012,All,N
Colorado State,126818,-105.08073200000001,40.574805,2012,All,N
Long Beach State,110583,-118.11204,33.782818,2012,All,N
Davidson,198385,-80.843979,35.499767,2012,All,N
BYU,230038,-111.649281,40.250851000000004,2012,All,N
Iona,191931,-73.788046,40.925725,2012,All,N
Norfolk State,232937,-76.261375,36.848428999999996,2012,All,N
Long Island,192448,-73.593678,40.820714,2012,All,N
